,Latitud,Longitud
898,11.01498,-74.80561
899,10.93215,-74.78192
900,10.97636,-74.77736
901,10.94674,-74.79963
902,10.96179,-74.79314
903,10.99156,-74.78576
904,10.96446,-74.8385
905,10.97636,-74.77736
906,11.0025,-74.78421
907,10.98371,-74.80475
908,10.94429,-74.80727
909,10.93738,-74.82795
910,10.97138,-74.80351
911,10.97286,-74.83714
912,10.94539,-74.77619
913,10.99041,-74.8086
914,10.97783,-74.843
915,10.98371,-74.80475
916,11.00129,-74.80465
917,10.97636,-74.77736
918,10.97669,-74.8423
919,10.97424,-74.79752
920,10.94447,-74.77219
921,10.97687,-74.84657
922,10.98324,-74.78733
923,10.97705,-74.83237
924,3.42515,-76.47527
925,11.0153,-74.79455
926,10.94165,-74.8241
927,10.99341,-74.8017
928,10.94605,-74.82197
929,10.99651,-74.79365
930,10.93325,-74.8034
931,11.00648,-74.78962
932,11.02339,-74.80155
933,10.97376,-74.77855
934,39.52676,-0.48606
935,11.01468,-74.81733
936,10.93415,-74.78711
937,10.9913,-74.80678
938,10.98661,-74.81621
939,10.99133,-74.77941
940,10.97246,-74.78488
941,10.97993,-74.84393
942,10.96109,-74.77964
943,10.96221,-74.80741
944,11.00304,-74.82077
945,11.02312,-74.81108
946,10.97562,-74.7831
947,10.94608,-74.80352
948,10.93629,-74.81934
949,10.96024,-74.79717
950,10.9943,-74.80977
951,10.93215,-74.78192
952,10.96535,-74.84249
953,10.97523,-74.80164
954,10.99611,-74.80886
955,-34.7562,-58.23106
956,10.93132,-74.81297
957,10.96993,-74.79578
958,10.9518,-74.81081
959,10.97623,-74.80623
960,10.92976,-74.79565
961,11.01024,-74.8112
962,10.98921,-74.79522
963,10.98767,-74.78966
964,10.9769,-74.80863
965,10.96535,-74.84249
966,10.94821,-74.8166
967,10.98076,-74.80454
968,10.94903,-74.78102
969,10.97634,-74.7769
970,10.97597,-74.8054
971,11.00176,-74.82805
972,10.95308,-74.8195
973,10.97456,-74.83634
974,3.53467,-76.27848
975,10.96232,-74.80764
976,10.99234,-74.802
977,10.98435,-74.8071
978,11.01343,-74.83163
979,-11.93714,-77.08013
980,10.92906,-74.78652
981,10.98914,-74.79105
982,10.97803,-74.79191
983,19.51066,-99.06939
984,10.96757,-74.77475
985,3.40403,-76.51185
986,10.97636,-74.77736
987,10.96346,-74.83114
988,10.99302,-74.79561
989,11.00449,-74.78754
990,10.94579,-74.80999
991,11.01684,-74.81636
992,10.96253,-74.7846
993,10.92906,-74.78652
994,10.9675,-74.80155
995,11.01343,-74.83163
996,10.98583,-74.77706
997,10.96221,-74.80741
998,10.92906,-74.78652
999,10.9943,-74.80977
1000,11.01343,-74.83163
1001,10.95188,-74.77387
1002,10.96695,-74.80776
1003,10.97154,-74.83706
1004,10.99684,-74.8085
1005,10.97634,-74.7769
1006,10.957,-74.80178
1007,10.98455,-74.78563
1008,9.26379,-74.78063
1009,10.98974,-74.80194
1010,10.9983,-74.80778
1011,10.97634,-74.7769
1012,11.00445,-74.82865
1013,10.9461,-74.7954
1014,10.97286,-74.83714
1015,10.95938,-74.80497
1016,10.97526,-74.80211
1017,11.00594,-74.8244
1018,10.98099,-74.81066
1019,10.96221,-74.80741
1020,11.01809,-74.82093
1021,11.00752,-74.79003
1022,3.54485,-76.29952
1023,10.95428,-74.79662
1024,10.97908,-74.79612
1025,10.96221,-74.80741
1026,10.96627,-74.79967
1027,11.0034,-74.80855
1028,10.99293,-74.78792
1029,10.9913,-74.80678
1030,10.99628,-74.82875
1031,10.98056,-74.84131
1032,10.97656,-74.84226
1033,10.93433,-74.79933
1034,10.94049,-74.77829
1035,10.99231,-74.78035
1036,10.94925,-74.80439
1037,39.52676,-0.48606
1038,10.94429,-74.80727
1039,10.98725,-74.80954
1040,10.97465,-74.77225
1041,10.94429,-74.80727
1042,11.00633,-74.82312
1043,11.00909,-74.81813
1044,10.99833,-74.78717
1045,10.9519,-74.78387
1046,11.00163,-74.81898
1047,4.34502,-74.35671
1048,10.95168,-74.76325
1049,10.9675,-74.80155
1050,10.92355,-74.803
1051,10.97636,-74.77736
1052,11.00729,-74.81599
1053,10.97634,-74.7769
1054,11.01593,-74.81354
1055,18.87298,-96.92417
1056,10.96535,-74.84249
1057,10.97956,-74.82255
1058,3.43245,-76.48201
1059,11.01343,-74.83163
1060,10.97015,-74.82147
1061,10.96446,-74.8385
1062,10.96217,-74.78716
1063,10.99377,-74.81376
1064,39.52676,-0.48606
1065,10.97484,-74.8118
1066,10.98645,-74.83466
1067,10.95502,-74.77906
1068,10.99067,-74.78025
1069,39.52686,-0.49107
